id,word,plural,syllable,syllablePlural,ukipa,usipa,ukipaPlural,usipaPlural,inUse,pluralInUse
e339b6fc-9783-4368-9658-40f7c4e46d1c,rogue,rogues,rogue,rogues,ɹəʊʊɡ,ɹəʊʊɡ,,,FALSE,FALSE
e33d83f3-cab2-415a-a597-7189d330043b,swing,swings,swing,swings,swɪŋ,swɪŋ,,,TRUE,TRUE
e3400e76-b5ec-4d93-967f-ffc6613ef48a,stuck,stucks,stuck,stucks,stʌk,stʌk,,,TRUE,FALSE
e3429d35-12b5-4c57-adf1-b5588e1b26ee,johannesburg,johannesburgs,jo.hann.es.burg,jo.hann.es.burgs,dʒəʊ.hæn.ɛs.bɜːɡ,dʒəʊ.hæn.ɛs.bɜːɡ,dʒəʊ.hæn.ɛs.bɜːɡz,dʒəʊ.hæn.ɛs.bɜːɡz,FALSE,FALSE
e34d3f10-b112-44f5-a910-c1f80066ebe1,wheeeee,wheeeee,,,,,,,FALSE,FALSE
e34da181-b2cb-44a6-831c-115caa5b4985,rightful,rightfuls,right.ful,right.fuls,ɹaɪt.fəl,ɹaɪt.fəl,,,FALSE,FALSE
e34ea24f-40d6-475b-a1fb-63244ae1b8aa,packet,packets,pack.et,pack.ets,pæk.ɪt,pæk.ɪt,pæk.ɪtz,pæk.ɪtz,TRUE,TRUE
e34f35aa-7921-43b4-a0e8-51b80fe84b4f,collateral,collaterals,col.lat.er.al,col.lat.er.als,kə.læt.ɚ.əl,kə.læt.ɚ.əl,,,FALSE,FALSE
e354f675-ccea-4b00-b2b8-3210b46e2ae0,dictator,dictators,dic.ta.tor,dic.ta.tors,,,,,FALSE,FALSE
e356cb68-af64-4492-8d60-4dac78760892,short-lived,short-liveds,short.-lived,short-liveds,ʃɔːɹt.lɪvd,ʃɔːɹt.lɪvd,,,FALSE,FALSE
e357acb4-b3e0-49ab-802a-c65392da78d3,pug,pugs,pug,pugs,,,,,TRUE,TRUE
e35a4a7d-483f-4b1a-9915-d9fada1456b6,grease,greases,grease,greases,ɡɹiːs,ɡɹiːs,,,FALSE,FALSE
e35bf26d-14b3-422c-8c0d-8da65c77a60e,bubus,bubus,,,,,,,FALSE,FALSE
e3653f48-d1d2-49a0-ab9b-26901e1aa77d,sign,signs,sign,signs,saɪn,saɪn,,,TRUE,TRUE
e36803e9-0fa2-4b18-a888-c547922f0688,chilling,chillings,chill.ing,chillings,tʃɪl.ɪŋ,tʃɪl.ɪŋ,,,FALSE,FALSE
e36a92cb-80c3-486e-a7a0-d3e2347ac30e,section,sections,sec.tion,sec.tions,sɛk.ʃən,sɛk.ʃən,sɛk.ʃəns,sɛk.ʃəns,FALSE,TRUE
e37155c7-e1b4-48f3-8980-899952c33be5,comprehensive,comprehensives,com.pre.hen.sive,com.pre.hen.sives,kɑːm.pɹə.hɛn.sɪv,kɑːm.pɹə.hɛn.sɪv,,,FALSE,FALSE
e3766a4a-0c49-4b37-baf7-c65ddc875558,gloved,gloved,gloved,gloved,,,,,TRUE,TRUE
e3778b3f-49c4-415a-a533-1c7bcebd13ce,coaching,coachings,coaching,coachings,kəʊʊ.tʃɪŋ,kəʊʊ.tʃɪŋ,,,FALSE,FALSE
e3795edb-1c0d-4746-9c80-908ed7805fe3,undertaking,undertakings,un.der.tak.ing,undertakings,ʌn.dɚ.tɛɪ.kɪŋ,ʌn.dɚ.tɛɪ.kɪŋ,,,FALSE,FALSE
e37cc6f9-5b8a-47ec-80f8-b5ddd476e49a,afterlife,afterlives,af.ter.life,af.ter.lives,æf.tɚ.laɪf,æf.tɚ.laɪf,,,FALSE,FALSE
e38fb5f1-6d6e-40ac-be6a-7d243bd29f73,fledgling,fledglings,fledg.ling,fledg.lings,flɛdʒ.lɪŋ,flɛdʒ.lɪŋ,,,FALSE,FALSE
e3937800-5b14-4964-93e3-d5111c36fdb6,bilateral,bilaterals,bi.lat.er.al,bi.lat.er.als,baɪ.læt.ɚ.əl,baɪ.læt.ɚ.əl,,,FALSE,FALSE
e3946097-6046-467a-a589-a9d38a26ad69,smoker,smokers,smok.er,smok.ers,sməʊʊ.kɚ,sməʊʊ.kɚ,,,FALSE,FALSE
e395ace0-c9bc-4174-afd7-c2be12108ae8,cream,creams,cream,creams,kɹiːm,kɹiːm,,,TRUE,FALSE
e39741b9-9637-44fc-94f7-5be3d7ee3eea,nutmeg,nutmegs,nut.meg,nut.megs,nʌt.mɛɡ,nʌt.mɛɡ,,,FALSE,FALSE
e398a283-47f7-49e5-9799-a4d98dbab2cf,undisclosed,undiscloseds,un.dis.closed,,ʌn.dɪs.kləʊʊzd,ʌn.dɪs.kləʊʊzd,,,FALSE,FALSE
e3a41af7-cd6a-4813-97fb-c421b7488b9b,gradual,graduals,grad.u.al,grad.u.als,ɡɹædʒ.u.əl,ɡɹædʒ.u.əl,,,FALSE,FALSE
e3b62a78-ba46-4574-a3c7-3460f1bdba32,popularity,popularities,pop.u.lar.i.ty,pop.u.lar.i.ties,pɑː.pjə.lɛɹ.ə.ti,pɑː.pjə.lɛɹ.ə.ti,,,FALSE,FALSE
e3bda927-ec9a-452b-9756-045f5a1f7bbe,closet,closets,clos.et,clos.ets,klɒz.ɪt,klɒz.ɪt,,,FALSE,FALSE
e3c0e84b-009c-438d-8ba7-7b6c717b3c1b,pant,pants,pant,pants,pænt,pænt,,,TRUE,TRUE
e3c4a037-85b7-4968-b05e-cf092c766c36,each,eaches,each,eaches,iːtʃ,iːtʃ,,,TRUE,FALSE
e3c68e2e-ec53-4d37-8581-78aa60e746be,goofy,goofies,goof.y,goof.ies,ɡuː.fi,ɡuː.fi,,,FALSE,FALSE
e3ca95ec-1253-4d34-afdb-3ff221853ddf,vocation,vocations,vo.ca.tion,vo.ca.tions,vəʊʊ.kɛɪ.ʃən,vəʊʊ.kɛɪ.ʃən,,,FALSE,FALSE
e3db4bd0-ffe5-4f1c-b429-c3fd942d772c,moan,moans,moan,moans,məʊʊn,məʊʊn,,,TRUE,FALSE
e3db4fca-91c5-43ab-9e81-c726cf851519,hamstring,hamstrings,ham.string,ham.strings,hæm.stɹɪŋ,hæm.stɹɪŋ,,,FALSE,FALSE
e3deeb29-c01d-48d6-ba09-6428f9bdd3da,accountable,accountables,ac.count.a.ble,accountables,ə.kaʊn.tə.bəl,ə.kaʊn.tə.bəl,,,FALSE,FALSE
e3e24cc0-f1a4-4258-a1cc-b46db53c77c2,spokeswoman,spokeswomen,spokes.wom.an,spokes.wom.en,spəʊʊks.wʊm.ən,spəʊʊks.wʊm.ən,,,FALSE,FALSE
e3ecbea5-6932-4180-966d-2170b1ee56e6,compensation,compensations,com.pen.sa.tion,com.pen.sa.tions,kɑːm.pɛn.sɛɪ.ʃən,kɑːm.pɛn.sɛɪ.ʃən,,,FALSE,FALSE
e3ee31b6-84ae-49a1-aed8-2bd20d552bd4,posse,posses,pos.se,pos.ses,pɑː.si,pɑː.si,,,FALSE,FALSE
e3f12661-ebbf-4342-89c6-6c24b97593a8,ye,ye,ye,ye,,,,,FALSE,TRUE
e3f3b32f-698c-4f6c-bf12-5d0c2c7147d5,own,owns,own,owns,əʊʊn,əʊʊn,,,TRUE,TRUE
e3f3f7e8-05a4-4f19-939d-784ddaa316ec,increase,increases,in.crease,in.creas.es,ɪn.kɹiːs,ɪn.kɹiːs,ɪn.kɹiːs.ɛz,ɪn.kɹiːs.ɛz,FALSE,FALSE
e4037252-af44-4c85-b522-67baee53b537,townsfolk,townsfolk,towns.folk,towns.folk,taʊnz.fəʊʊk,taʊnz.fəʊʊk,,,TRUE,TRUE
e4070292-cd90-47af-969e-0b991db802ec,commitment,commitments,com.mit.ment,com.mit.ments,kə.mɪt.mənt,kə.mɪt.mənt,,,FALSE,FALSE
e40dc0fc-a455-4a8c-aff7-e6212eef5e14,painting,paintings,paint.ing,paint.ings,pɛɪn.tɪŋ,pɛɪn.tɪŋ,pɛɪn.tɪŋz,pɛɪn.tɪŋz,TRUE,TRUE
e410e57e-9ce2-4ba3-ad57-a2ef0eb20c56,gateway,gateways,gate.way,gate.ways,ɡɛɪt.wɛɪ,ɡɛɪt.wɛɪ,,,FALSE,FALSE
e4139764-c488-4b7d-aa81-1620387398a5,fertilizer,fertilizers,fer.ti.liz.er,fer.ti.liz.ers,fɜː.tə.laɪ.zəɹ,fɜː.tɪ.laɪ.zəɹ,fɜː.tə.laɪ.zəɹz,fɜː.tɪ.laɪ.zəɹz,TRUE,FALSE
e415cc52-56b7-4ecc-ad91-d9f2d2ff25b1,june,junes,june,junes,dʒuːn,dʒuːn,dʒuːns,dʒuːns,FALSE,FALSE
e41aadfe-7a0d-4328-a217-77b78f3b6c22,waited,waited,waited,waited,,,,,TRUE,TRUE
e41ea4a6-53f5-40dc-8e8b-66c21d2a61b5,brilliant,brilliants,bril.liant,bril.liants,bɹɪl.jənt,bɹɪl.jənt,,,TRUE,FALSE
e4264fae-d6e6-4e54-b288-1579bb012415,ceremony,ceremonies,cer.e.mo.ny,cer.e.mo.nies,sɛɹ.ə.mə.ni,sɛɹ.ə.mə.ni,,,FALSE,FALSE
e4381fb5-26be-4a17-a762-c3e847b285e3,underlying,underlyings,un.der.ly.ing,un.der.ly.ings,ʌn.dɚ.laɪ.ɪŋ,ʌn.dɚ.laɪ.ɪŋ,,,FALSE,FALSE
e43b1689-9bdd-4b0e-b5f4-455467b50b16,maxim,maxims,max.im,max.ims,mæk.sɪm,mæk.sɪm,,,FALSE,FALSE
e4515c0c-eb66-4f13-80f0-b0a779174edb,similarly,similarlies,sim.i.lar.ly,sim.i.lar.lies,sɪm.ə.lɚ.li,sɪm.ə.lɚ.li,,,FALSE,FALSE
e45be4f0-2d43-4c6f-bd66-d63f23af1494,uniformly,uniformlies,u.ni.form.ly,u.ni.form.lies,juː.nə.fɔːɹm.li,juː.nə.fɔːɹm.li,,,FALSE,FALSE
e45c3980-b838-457e-946d-580a10ca0135,nodding,nodding,nod.ding,nod.ding,nɒ.dɪŋ,nɑː.dɪŋ,,,TRUE,TRUE
e45eba98-c774-42ca-8917-8d84c730dc1b,restroom,restrooms,,,ɹɛst.ɹuːm,ɹɛst.ɹuːm,,,FALSE,FALSE
e464a2cc-5181-4c76-a6c9-8dfa3873f5fe,terribly,terriblies,ter.ri.bly,ter.ri.blies,tɛ.ɹə.bli,tɛɹ.ə.bli,,,TRUE,FALSE
e46a1472-bb45-4c15-8e7c-360fb7d1c656,diminish,diminishes,di.min.ish,di.min.ishes,dɪ.mɪn.ɪʃ,dɪ.mɪn.ɪʃ,,,FALSE,FALSE
e46b6ab1-16d4-4f67-ac92-f15dbadc7716,expedition,expeditions,ex.pe.di.tion,ex.pe.di.tions,ɛk.spə.dɪʃ.ən,ɛk.spə.dɪʃ.ən,,,FALSE,FALSE
e46db51c-9aa9-43e6-a0f6-b5581f8f7549,bagel,bagels,ba.gel,ba.gels,bɛɪ.ɡəl,bɛɪ.ɡəl,,,FALSE,FALSE
e475b540-4c8f-497c-bbac-1ce63fb70e38,cared,cared,cared,cared,,,,,TRUE,TRUE
e4779262-17a4-463e-9c6f-dba92e3c1506,scampering,scampering,scam.per.ing,scam.per.ing,skæm.pəɹ.ɹɪŋ,skæm.pəɹ.ɹɪŋ,skæm.pəɹ.ɹɪŋ,skæm.pəɹ.ɹɪŋ,TRUE,TRUE
e47a3fdb-5353-4eed-928d-4b922eadf89b,highlight,highlights,high.light,high.lights,haɪ.laɪt,haɪ.laɪt,haɪ.laɪtz,haɪ.laɪtz,FALSE,TRUE
e47f0872-3972-4848-beb1-7a3ab1351489,grape,grapes,grape,grapes,ɡɹɛɪp,ɡɹɛɪp,,,FALSE,FALSE
e482aa91-996c-406d-bda1-2cc8ef5aa666,eerie,eeries,ee.rie,ee.ries,ɪɹ.i,ɪɹ.i,,,FALSE,FALSE
e4846bf8-dd83-4486-ac50-d8dc46ace20d,reject,rejects,re.ject,re.jects,ɹɪ.dʒɛkt,ɹɪ.dʒɛkt,,,FALSE,FALSE
e4932484-c7a5-4f3c-b4cc-a73ea49bbfde,core,cores,co.re,co.res,kɔːɹ,kɔːɹ,,,FALSE,FALSE
e495c8ad-1f28-4a5f-b3df-9f26d2f35bc5,cannon,cannons,can.non,can.nons,kæn.ən,kæn.ən,,,FALSE,FALSE
e49d9375-08c7-4ec7-8c50-bcb8ae2b76d1,soprano,sopranos,so.pra.no,so.pran.os,,,,,FALSE,FALSE
e49d9795-2875-4a82-b0a1-445781d1442f,hissy,hissy,his.sy,his.sy,hɪs.ɪ,hɪs.ɪ,,,TRUE,TRUE
e4acc086-6d61-491f-83a5-854d91b39067,substrate,substrates,sub.strate.sub.strate,substrates,,,,,FALSE,FALSE
e4b4fbf8-147c-4eae-9cf2-8eb0d2bb37d5,serve,serves,serve,serves,sɝːv,sɝːv,,,TRUE,TRUE
e4b7bfe4-f2bc-4626-a210-b7ffe36835c1,graze,grazes,graze,grazes,ɡɹɛɪz,ɡɹɛɪz,,,TRUE,FALSE
e4bac865-d8ec-4ce7-b030-f317708486e5,forecast,forecasts,fore.cast,fore.casts,fɔːɹ.kɑːst,fɔːɹ.kæst,fɔːɹ.kɑːstz,fɔːɹ.kæstz,TRUE,FALSE
e4c39c6b-dd16-4f1c-8d60-21fd5fcca1ef,finally,finallies,fi.nal.ly,fi.nal.lies,faɪ.nəl.i,faɪ.nəl.i,,,TRUE,FALSE
e4c65050-2e1b-4af2-b5f3-bc7a988d78e8,determined,determineds,de.ter.mined,de.ter.mineds,dɪ.tɝː.mɪnd,dɪ.tɝː.mɪnd,,,TRUE,FALSE
e4c83a0f-10e0-41f7-9148-3bb557fdfd4d,jeans,jean,jeans,jean,dʒiːnz,dʒiːnz,,,FALSE,FALSE
e4cb5328-07e0-46a4-8fde-8d1dd6742ea9,toothpaste,toothpastes,tooth.paste,tooth.pastes,tuːθ.pɛɪst,tuːθ.pɛɪst,,,FALSE,FALSE
e4cba6a2-c5c8-4215-9930-e06317fc9d9e,sedan,sedans,se.dan,se.dans,sɪ.dæn,sɪ.dæn,,,FALSE,FALSE
e4ce6eb0-d99e-4802-8bf8-f740efc9c1c7,caste,castes,caste,castes,kæst,kæst,,,FALSE,FALSE
e4cfad3e-04ff-41ee-9c9d-8165aba6520a,attraction,attractions,at.trac.tion,at.trac.tions,ə.tɹæk.ʃən,ə.tɹæk.ʃən,ə.tɹæk.ʃəns,ə.tɹæk.ʃəns,FALSE,TRUE
e4d06029-d70e-4d2f-9a33-f69250d7cd57,tar,tars,tar,tars,tɑːɹ,tɑːɹ,,,TRUE,FALSE
e4d4a471-70cd-40cf-a47b-b4499290bb65,alternative,alternatives,al.ter.na.tive,alternatives,ɑːl.tɝː.nə.tɪv,ɑːl.tɝː.nə.tɪv,,,FALSE,FALSE
e4d615a1-3272-4c3e-a50c-c9bc9da647b7,mother-in-law,mothers-in-law,moth.er-in-law,mothers-in-law,mʌð.ɚ.ɪn.lɑː,mʌð.ɚ.ɪn.lɑː,,,FALSE,FALSE
e4de18d3-c033-4646-91ae-f72dadc14b5f,earthly,earthlies,earth.ly,earth.lies,ɝːθ.li,ɝːθ.li,,,FALSE,FALSE
e4e164be-f385-467f-98ab-ccdd72f566b8,horribly,horriblies,hor.ri.bly,hor.ri.blies,hɔːɹ.ə.bli,hɔːɹ.ə.bli,,,FALSE,FALSE
e4f5f955-1006-497d-a5ac-70c7ce84fa95,lyrics,lyric,lyr.ics,lyr.ic,,,,,FALSE,FALSE
e4f675e2-07ce-4404-ad48-a16a6aceaa58,syrup,syrups,syr.up,syr.ups,sɪɹ.əp,sɪɹ.əp,,,FALSE,FALSE
e4fca343-ad47-4518-b4d9-e1245f260665,by,bies,by,bies,baɪ,baɪ,,,TRUE,FALSE
e4fd2a89-6a05-468b-8654-c8ea5761c3d3,intimidation,intimidations,in.tim.i.da.tion,intimidations,ɪn.tɪm.ə.dɛɪ.ʃən,ɪn.tɪm.ə.dɛɪ.ʃən,,,FALSE,FALSE
e4fd6994-cc30-43e1-b6d8-8efa964d9fda,baked,bakeds,baked,bakeds,,,,,TRUE,FALSE
e505e176-f078-4835-a5f5-f0559a96b797,usb,usbs,,,,,,,FALSE,FALSE
e50ff559-6b49-4651-9585-e084a064371b,teacup,teacups,tea.cup,tea.cups,ti.kʌp,ti.kʌp,ti.kʌpz,ti.kʌpz,TRUE,FALSE
e5118241-121a-4cd4-953a-65f8164175b2,move,moves,move,moves,muːv,muːv,,,TRUE,TRUE
e51c3531-e102-44ef-a613-d93158222bc3,wee,wees,wee,wees,wiː,wiː,,,FALSE,FALSE
e51df97d-6d82-459c-a589-05cade3624f4,rivalry,rivalries,ri.val.ry,ri.val.ries,ɹaɪ.vəl.ɹi,ɹaɪ.vəl.ɹi,,,TRUE,FALSE
e51e288e-c6aa-407e-84c4-af8019dc26f9,hes,hes,hes,hes,hiːz,hiːz,,,TRUE,TRUE
e525c607-172a-422c-8047-7fd464fbb894,debilitating,debilitatings,debilitating,debilitatings,dɪ.bɪl.ə.tɛɪ.tɪŋ,dɪ.bɪl.ə.tɛɪ.tɪŋ,,,FALSE,FALSE
e525efa2-99a1-464a-bc39-3269d2848382,principally,principallies,prin.ci.pal.ly,principallies,pɹɪn.sə.pəl.i,pɹɪn.sə.pəl.i,,,FALSE,FALSE
e5264ad6-abc6-4e35-a49c-cc853fa7b83b,inspection,inspections,in.spec.tion,in.spec.tions,ɪn.spɛk.ʃən,ɪn.spɛk.ʃən,,,FALSE,FALSE
e52d5a9e-225c-40cd-8290-d4c36e069dab,approach,approaches,ap.proach,ap.proach.es,ʌ.pɹəʊtʃ,ə.pɹəʊʊtʃ,ʌ.pɹəʊtʃ.ɛz,ə.pɹəʊʊtʃ.ɛz,TRUE,TRUE
e52eac5b-849c-4588-b840-4a2c940b7121,infamous,infamouses,in.fa.mous,in.fa.mouses,ɪn.fə.məs,ɪn.fə.məs,,,FALSE,FALSE
e531b079-937b-4b5f-b493-5e63675cc048,form,forms,form,forms,fɔːɹm,fɔːɹm,,,TRUE,TRUE
e5320d6a-267a-4d0c-8458-941ad3be91e5,agricultural,agriculturals,ag.ri.cul.tur.al,agriculturals,æɡ.ɹə.kʌl.tʃɚ.əl,æɡ.ɹə.kʌl.tʃɚ.əl,,,FALSE,FALSE
e533b351-bd43-4fa9-b9f7-4a58a5a73854,pictorial,pictorials,pic.to.ri.al,pic.to.ri.als,pɪk.tɔːɹ.i.əl,pɪk.tɔːɹ.i.əl,,,FALSE,FALSE
e537d5ba-ca8f-4f70-aee4-e0d9a22e492a,facade,facades,fa.cade,fa.cades,fə.sɑːd,fə.sɑːd,,,FALSE,FALSE
e538f460-aab6-426a-99b9-cc084c785dd0,floated,floated,float.ed,float.ed,fləʊʊt.əd,fləʊʊt.ɪd,,,TRUE,TRUE
e540884e-e2c9-4c8a-841f-e506f3cfeb2e,psychiatric,psychiatrics,psy.chi.at.ric,psy.chi.at.rics,saɪ.ki.æt.ɹɪk,saɪ.ki.æt.ɹɪk,,,FALSE,FALSE
e549a6c0-2615-470e-9a68-6065ea946f79,roo,roo,roo,roo,,,,,FALSE,FALSE
e54afde7-c052-474d-80d4-c2bc781d1bfa,spam,spams,Spam,pams,spæm,spæm,,,FALSE,FALSE
e54cab68-88e4-4576-a73a-8f2a6069ee81,syntax,syntaxes,syn.tax,syn.taxes,,,,,FALSE,FALSE
e54f094b-683b-44da-8bc6-a5596f8a369a,motion,motions,mo.tion,mo.tions,məʊʊ.ʃən,məʊʊ.ʃən,,,TRUE,FALSE
e5502c6b-b960-4f7e-8460-3018218e6bea,formed,formed,formed,formed,fɔːmd,fɔːmd,,,TRUE,TRUE
e550da5f-9ca4-45ea-bdd6-5f0c99e947b1,honestly,honestlies,hon.est.ly,hon.est.lies,ɑː.nɪst.li,ɑː.nɪst.li,,,FALSE,FALSE
e55726ae-d531-41e0-a9a6-58f162b41047,come,comes,come,comes,kʌm,kʌm,kʌmz,,TRUE,TRUE
e557ecb9-d0da-4938-92ea-e8cab3e56dbf,predecessor,predecessors,pre.de.ces.sor,pre.de.ces.sors,pɹɛd.ə.sɛs.ɚ,pɹɛd.ə.sɛs.ɚ,,,FALSE,FALSE
e55d5a87-6892-4df9-b16c-6bb468814cdf,leg,legs,leg,legs,lɛɡ,lɛɡ,,,TRUE,TRUE
e55e6b6b-e23e-4afe-bb9b-b3de40f725c2,choo,choo,choo,choo,tʃuː,tʃuː,,,FALSE,FALSE
e55ed850-2c8c-494d-81b3-62da8d73f3f8,noticed,noticed,noticed,noticed,,,,,TRUE,TRUE
e56a26a1-703f-4e43-9b9e-efd8cbf23d24,ashtray,ashtrays,ash.tray,ash.trays,æʃ.tɹɛɪ,æʃ.tɹɛɪ,,,FALSE,FALSE
e56b8388-df7f-4791-a525-d03a644aee79,for-profit,for-profits,,,,,,,FALSE,FALSE
e56d2b1d-7260-49c8-b37c-7f85cddb08bb,patiently,patientlies,pa.tient.ly,pa.tient.lies,pɛɪ.ʃənt.li,pɛɪ.ʃənt.li,,,TRUE,FALSE
e56deae8-94a3-4801-8f93-fccaa7f7382c,curiously,curiouslies,cu.ri.ous.ly,cu.ri.ous.lies,kjʊɹ.i.əs.li,kjʊɹ.i.əs.li,,,FALSE,FALSE
e575ec83-3b82-4e54-831a-92b663ec807c,format,formats,for.mat,for.mats,fɔːɹ.mæt,fɔːɹ.mæt,,,FALSE,FALSE
e579f37d-074c-4ca8-b4ad-292b10f731bb,fifteen,fifteens,fif.teen,fif.teens,fɪf.tiːn,fɪf.tiːn,fɪf.tiːnz,fɪf.tiːnz,TRUE,FALSE
e57bd239-e092-4063-9a00-4f3809439ad2,centennial,centennials,cen.ten.ni.al,cen.ten.ni.als,sɛn.tɛn.i.əl,sɛn.tɛn.i.əl,,,FALSE,FALSE
e57e8a46-abee-42b4-bc49-5aebab1df1b5,anyway,anyways,an.y.way,an.y.ways,ɛn.i.wɛɪ,ɛn.i.wɛɪ,,,TRUE,FALSE
e58631c2-32e2-4c89-be22-479d6eb4f426,tad,tads,tad,tads,tæd,tæd,,,TRUE,FALSE
e5879fe3-909a-4487-b3a2-a0c100646647,bath,baths,bath,baths,bæθ,bæθ,,,TRUE,FALSE
e58ab892-27e3-4188-8b91-9404e11d3b58,curiosity,curiosities,cu.ri.os.i.ty,cu.ri.os.i.ties,kjʊɹ.i.ɑː.sə.ti,kjʊɹ.i.ɑː.sə.ti,,,FALSE,FALSE
e58d816a-0cf6-4cae-8b19-eefaa579eba8,alright,alrights,al.right,,ɑːl.ɹaɪt,ɑːl.ɹaɪt,,,TRUE,FALSE
e590f075-6e8a-46b3-99ba-d2232fd8ee26,casually,casuallies,cas.u.al.ly,cas.u.al.lies,kæʒ.uː.ə.li,kæʒ.uː.ə.li,,,TRUE,FALSE
e59bb909-120e-4217-bcce-e0f879a240f0,squeek,squeek,,,,,,,FALSE,FALSE
e59bff78-abed-4576-bbe2-b227f12fcecf,mri,mris,mri,,,,,,FALSE,FALSE
e5a861aa-beab-4c3b-b4e1-85eea7ba370f,elderly,elderlies,el.der.ly,el.der.lies,ɛl.dɚ.li,ɛl.dɚ.li,,,FALSE,FALSE
e5a87431-8b86-465b-b8b2-5a2937620723,repeatedly,repeatedlies,re.peat.ed.ly,re.peat.ed.lies,ɹɪ.piː.tɪd.li,ɹɪ.piː.tɪd.li,,,FALSE,FALSE
e5ae87fb-f298-4e0f-97fd-429ada965cb4,modernist,modernists,mod.ern.ist,modernists,,,,,FALSE,FALSE
e5b0452b-8cd4-4ab2-ad6e-2ad180c2d375,sociology,sociologies,so.ci.ol.o.gy,so.ci.ol.o.gies,səʊʊ.si.ɑː.lə.dʒi,səʊʊ.si.ɑː.lə.dʒi,,,FALSE,FALSE
e5b59597-5a57-4f10-b452-4f651ee79573,reasonably,reasonablies,rea.son.a.bly,rea.son.a.blies,ɹiː.zən.ə.bli,ɹiː.zən.ə.bli,,,FALSE,FALSE
e5b81331-b12f-4a3d-a02c-b4721cc0e7fa,saturation,saturations,sat.u.ra.tion,sat.u.ra.tions,sætʃ.ə.ɹɛɪ.ʃən,sætʃ.ə.ɹɛɪ.ʃən,,,FALSE,FALSE
e5c84360-d5bf-46f0-ae68-d9a1bf3db36e,cackled,cackled,cack.led,cackled,kæk.ld,kæk.ld,,,TRUE,TRUE
e5ca7531-b5b6-4fa2-a4a1-63e893c2704c,earned,earneds,earned,earneds,,,,,FALSE,FALSE
e5d4414f-622b-46e6-8924-7feaf00257ff,cord,cords,cord,cords,kɔːɹd,kɔːɹd,,,TRUE,FALSE
e5d8a69e-4add-46d0-a4b9-d7e6d5227f53,fm,fms,fm,fms,ɛ.fɛm,ɛ.fɛm,,,FALSE,FALSE
e5e33a53-2c21-4830-941c-3dd5055d9083,funding,fundings,fund.ing,fundings,fʌn.dɪŋ,fʌn.dɪŋ,,,FALSE,FALSE
e5e91fd2-1a6f-4ce3-8ee6-64d35933ad14,chirping,chirping,chirp.ing,chirp.ing,tʃɜɹp.ɪŋ,tʃɜɹp.ɪŋ,tʃɜɹp.ɪŋ,tʃɜɹp.ɪŋ,TRUE,TRUE
e5f72595-82cc-4906-8272-034bc16f2d10,sprinting,sprinting,sprint.ing,sprint.ing,spɹɪn.tɪŋ,spɹɪn.tɪŋ,,,TRUE,TRUE
e5fbfdc5-8400-455d-980b-781fbe587b79,ultrasound,ultrasounds,ul.tra.sound,ul.tra.sounds,ʌl.tɹə.saʊnd,ʌl.tɹə.saʊnd,,,FALSE,FALSE
e6017b08-6a5c-4751-992d-309274952ea2,convince,convinces,con.vince,con.vinces,kən.vɪns,kən.vɪns,,,FALSE,FALSE
e603ce46-4a2b-4619-9f57-1789d108ac09,louder,louder,loud.er,loud.er,laʊ.də,laʊ.də,,,TRUE,TRUE
e6136446-ec02-46d3-8f7d-517896faa0fc,fishy,fishy,fish.y,fish.y,ˈfɪʃ.i,ˈfɪʃ.i,ˈfɪʃ.i,ˈfɪʃ.i,TRUE,TRUE
e613858e-287f-4347-b0e5-696c5d1fc0bd,projector,projectors,pro.jec.tor,pro.jec.tors,pɹə.dʒɛk.tɚ,pɹə.dʒɛk.tɚ,,,FALSE,FALSE
e6171358-ffda-4b09-a002-4c072240606e,emphasize,emphasizes,em.pha.size,em.pha.sizes,ɛm.fə.saɪz,ɛm.fə.saɪz,,,FALSE,FALSE
e6171359-6a21-4496-b3b7-a917a4d5967a,byte,bytes,byte,bytes,,,,,FALSE,FALSE
e61d6ff1-5021-49be-b1f7-3b923f16ab02,attention,attentions,at.ten.tion,at.ten.tions,ʌ.tɛn.ʃən,ə.tɛn.ʃən,ʌ.tɛn.ʃəns,ə.tɛn.ʃəns,TRUE,FALSE
e623b311-fd50-439e-b794-215a3b164a4f,strive,strives,strive,strives,stɹaɪv,stɹaɪv,,,FALSE,FALSE
e62c7c2d-6521-45aa-a446-989506f1a279,scarcity,scarcities,scar.ci.ty,scar.ci.ties,skɛɹ.sə.ti,skɛɹ.sə.ti,,,FALSE,FALSE
e62e849a-dce2-442e-8dc9-46bda134df46,cheesy,cheesies,chees.y,chees.ies,,,,,FALSE,FALSE
e640001a-81f6-4a88-abc7-7c15d508e4e6,gala,galas,ga.la,ga.las,ɡɛɪ.lə,ɡɛɪ.lə,,,FALSE,FALSE
e6425394-0e60-4897-8963-003d7896663d,finish,finishes,fin.ish,fin.ish.es,fɪn.ɪʃ,fɪn.ɪʃ,fɪn.ɪʃ.əz,fɪn.ɪʃ.ɛz,TRUE,TRUE
e64f25e9-7ca9-4ca8-b9cb-bc73e0c6561e,rancher,ranchers,ranch.er,ranch.ers,ɹæn.tʃɚ,ɹæn.tʃɚ,,,FALSE,FALSE
e6504583-9ba8-4403-b90e-9feed4501cfe,promise,promises,prom.ise,prom.is.es,pɹɒ.mɪs,pɹɑː.mɪs,pɹɒ.mɪs.əz,pɹɑː.mɪs.ɪz,TRUE,TRUE
